,latitude,longitude,MeanElevation
2020665689,44.7992746,-93.372648,245.2092
8419621816,44.9173121,-93.3726358,273.32172
34499909,44.854736,-93.372612,288.82785
33312825,44.914772,-93.372574,275.52744
34526362,44.868256,-93.372536,260.06812
33494142,44.857265,-93.372513,287.67334
34572553,44.9839562,-93.3724796,272.82733
33495394,44.853855,-93.372475,288.04697
33351723,44.90247,-93.372475,272.19553
5617149281,44.8508128,-93.3724581,287.62717
34396441,44.9006397,-93.372409,274.35797
33379144,44.855915,-93.372406,283.74689
188040710,44.7521533,-93.3724049,275.74625
34178377,44.850861,-93.372368,287.70615
34186314,44.847519,-93.37236,272.13055
34174648,44.9640156,-93.372342,272.5889
33382448,44.853165,-93.37233,288.35599
34509815,44.9172768,-93.3723208,273.24976
34660649,44.9203715,-93.3723076,272.24841
34392454,44.934799,-93.372299,272.97128
567258456,44.9716287,-93.3722964,272.0368
33347899,44.965773,-93.372261,279.1586
33348897,44.967525,-93.372181,275.56323
33382354,44.8521,-93.372177,288.38931
33314400,44.876408,-93.372154,288.23965
33729089,44.953102,-93.372139,278.66071
34396585,44.900349,-93.372116,272.78455
34542037,44.8678431,-93.372113,259.91028
3640213148,44.9718075,-93.3721074,268.06354
33757262,44.951315,-93.372101,277.32864
33349406,44.969276,-93.372101,278.24213
188054115,44.7610945,-93.3720645,267.27167
34178982,44.949512,-93.372063,279.47272
2118737551,44.7612274,-93.3720554,266.71167
2187314182,44.8809936,-93.3720514,280.98938
34186865,44.947715,-93.372051,280.10046
34656931,44.9459348,-93.3720357,278.7977
34165875,44.878262,-93.372025,283.19098
33374400,44.907982,-93.371994,278.7533
188056261,44.7497883,-93.3719929,272.00534
33545761,44.905598,-93.371956,276.74875
33522348,44.906666,-93.371956,277.7233
188064744,44.7718064,-93.3719224,224.08066
33368921,44.891576,-93.3719038,261.36523
6832741909,44.8620586,-93.3718803,255.89035
7281186401,44.8619458,-93.3718793,256.05331
34663970,44.8631775,-93.3718322,259.28842
188056273,44.7629308,-93.3718149,261.0957
34641321,44.9731343,-93.3717557,268.74118
33550858,45.000004,-93.371666,271.93658
34639877,44.8540323,-93.3716556,290.00421
5468327828,44.8994674,-93.3716391,275.2326
33297749,44.909015,-93.371626,277.96945
34637661,44.86459,-93.371597,257.1452
34176100,44.870548,-93.371582,258.49652
34659293,44.896503,-93.371582,268.81122
34648966,44.898331,-93.371574,277.68149
5617149273,44.8501206,-93.3715709,285.28012
34161187,44.996761,-93.371567,269.27374
5468327829,44.8995271,-93.3715131,275.3526
33493218,44.852779,-93.371475,289.31021
33818611,44.995945,-93.371468,269.76886
33382355,44.852001,-93.371452,286.70596
33300849,44.9134355,-93.3714313,275.17285
696176714,44.9459566,-93.371406,280.09845
3529223680,44.9293719,-93.3713977,272.92157
3529223675,44.9290466,-93.3713889,272.82156
34388148,44.976887,-93.371384,268.3349
5617149285,44.8497849,-93.3713751,284.52011
33315136,44.99263,-93.371368,266.86041
34397033,45.0004928,-93.3713564,272.86758
34501891,44.97802,-93.37133,269.00775
3529223672,44.9287024,-93.3713121,272.17633
3529223668,44.9280329,-93.3713086,272.17633
33313388,44.936441,-93.3713049,271.85742
34504806,44.849869,-93.3713,285.02011
3529223664,44.9277039,-93.3712885,273.33148
8419621815,44.916827,-93.3712849,273.40854
34529710,44.8543817,-93.3712587,288.92419
4600607856,44.7762733,-93.3712532,219.60246
34562827,44.8540287,-93.3712524,289.78421
33361031,44.8547313,-93.3711873,288.12125
188040714,44.7525678,-93.3711689,278.01038
3529223670,44.9283668,-93.37116,273.31635
4600607857,44.7779919,-93.3711562,219.49686
34179770,44.964035,-93.371063,272.76608
4619031791,44.7946009,-93.3710535,250.6922
33739931,44.853115,-93.371048,289.71024
34393434,44.9622112,-93.3710357,276.25027
33550496,44.893719,-93.371017,268.87265
33545547,44.8941555,-93.3710106,268.9498
2187314168,44.8818476,-93.3710052,276.82068
33350762,44.902554,-93.371002,276.78403
564555556,44.959732,-93.3709914,271.85602
33295443,44.898228,-93.370987,279.6015
679568667,44.9596278,-93.3709863,271.95602
33312804,44.917164,-93.370979,272.92938
34502955,44.965355,-93.370979,277.62085
33350846,44.90237,-93.370972,276.00403
34194886,44.958622,-93.370972,276.57382
33314291,44.876411,-93.370956,283.57269
33522485,44.96579,-93.370949,278.38199
2033964173,44.9421633,-93.3709482,272.8952
33307401,44.892822,-93.370941,266.61514
33370766,44.954899,-93.370903,277.7164
33329866,44.868355,-93.37088,259.25894
33464850,44.96693,-93.37088,279.3074
3529223659,44.927424,-93.3708799,272.2662
33737797,44.9419215,-93.3708785,272.77368
34188325,44.919476,-93.370872,271.69891
34504282,44.95311,-93.370872,278.70047
3529223663,44.9276989,-93.3708551,273.2262
33351071,44.967532,-93.370839,278.14902
34507770,44.951332,-93.370834,280.23822
34176575,44.9458023,-93.3708297,281.3707
2033964155,44.9417347,-93.3708263,272.75366
33799068,44.9459018,-93.3708224,281.27069
34502816,44.9460245,-93.3708152,281.07071
33312790,44.91544,-93.370811,277.86011
33349438,44.9701862,-93.3708107,274.08261
4604421032,44.7964239,-93.3708097,252.46623
34386724,44.949524,-93.370804,282.22696
4604421012,44.7970691,-93.3708034,251.97823
6134367664,44.7974341,-93.3707983,251.11823
5617149278,44.8502336,-93.3707908,284.65195
34640741,44.947731,-93.370789,280.49039
240451535,44.9709414,-93.3707796,275.47205
3529223671,44.9283714,-93.3707697,273.22571
3529223673,44.9287075,-93.3707677,273.1636
33349075,44.945225,-93.370766,280.76541
3529223674,44.9290394,-93.3707657,273.24359
3529223667,44.9280302,-93.3707603,273.22571
188066924,44.7589267,-93.3707527,270.63998
34499272,44.865349,-93.37075,258.73819
188062600,44.7624873,-93.3707323,265.47504
33349439,44.9692823,-93.3707319,276.70105
240451153,44.9717327,-93.3707295,275.43878
567258446,44.9720589,-93.3707058,274.03879
34567344,44.9419461,-93.3706985,272.81366
33361076,44.87476,-93.370689,283.53384
34567195,44.983845,-93.370682,275.43109
2033942907,44.9392626,-93.3706782,271.84351
33631149,44.9701807,-93.3705832,274.05261
33632675,44.8518065,-93.3705636,282.39499
34641862,44.9730999,-93.3705519,268.59677
567258434,44.9705043,-93.3705451,274.30261
639509481,44.9447236,-93.3705064,280.36676
240451536,44.970937,-93.3705042,275.51205
33351775,44.905595,-93.370499,276.19238
2033943163,44.9459212,-93.370495,281.89069
33361059,44.8547321,-93.3704727,287.89667
565204557,44.9736695,-93.3704581,268.16495
243956480,44.9717314,-93.3704474,275.39877
679588237,44.9730967,-93.3704415,268.49677
34502589,44.915903,-93.370395,274.06012
2050675584,44.8969165,-93.3703926,278.67969
33295489,44.897152,-93.370392,279.11969
33457031,44.974644,-93.370392,267.91998
33295442,44.898224,-93.370384,279.74075
976343997,44.8542575,-93.3703719,288.67395
34178624,44.908997,-93.370346,275.41986
243950905,44.9833575,-93.370342,274.85138
33315154,44.993073,-93.37027,266.24445
33315148,44.994003,-93.37027,266.38367
33314996,44.994919,-93.37027,266.98645
33314994,44.995911,-93.37027,266.61542
34656052,44.981834,-93.370262,271.43951
34546015,44.9831562,-93.370247,274.97137
3405478852,44.9391279,-93.3702157,272.2435
33550798,44.9393421,-93.370198,271.88351
33733116,44.980289,-93.370186,270.02151
188035365,44.7781441,-93.3701765,219.75285
2118737575,44.7621255,-93.3701711,268.30066
33544514,44.978203,-93.370171,267.89267
33316282,44.982995,-93.3701631,274.79001
33360778,44.870342,-93.370163,261.73306
2187314159,44.8827801,-93.3701435,270.88699
33308389,44.8521957,-93.3701399,283.62741
33800875,44.9576987,-93.3701399,277.23422
33727029,44.851654,-93.370117,279.86334
188054123,44.7620395,-93.3700383,268.46063
561035725,44.9275806,-93.3700292,272.70572
561035632,44.9274759,-93.3700153,272.52573
33312800,44.915184,-93.36998,275.51352
33550796,44.9382555,-93.3698981,273.01923
34660924,44.9843646,-93.3698882,276.50748
3405478850,44.9391159,-93.3698256,272.27606
34381649,44.936778,-93.3698227,272.41925
34386937,44.996758,-93.369812,267.17603
2033942904,44.9393023,-93.369793,272.11606
188062615,44.7640948,-93.3697718,267.91464
33526208,44.909134,-93.369766,273.81491
34502907,44.9621995,-93.3697585,276.78619
188062617,44.7643267,-93.3697542,268.23981
33312793,44.917248,-93.369713,272.63116
33522179,44.965349,-93.369713,277.95178
33312871,44.913429,-93.369698,275.76291
34178335,44.960247,-93.369698,272.49423
8630081958,44.7783186,-93.3696813,219.71284
679568668,44.9601871,-93.3696454,272.49423
34166576,44.997698,-93.369644,267.62811
3405473561,44.9370854,-93.3696334,272.26016
33842673,44.954909,-93.369627,277.9342
534033021,44.7467409,-93.3696169,271.78998
33464849,44.966926,-93.369614,276.89731
34655010,44.9444724,-93.369605,281.46814
33826993,44.95312,-93.369595,277.78986
2033942754,44.9373037,-93.3695733,272.28015
34187981,44.951341,-93.369563,280.02029
33320128,44.949535,-93.36953,283.06616
33350823,44.902458,-93.369524,280.3056
2033284906,44.9286174,-93.3695173,275.80042
33640770,44.9286277,-93.3695092,275.80042
33320135,44.947743,-93.369503,281.23346
33320084,44.9459352,-93.369464,282.70663
2033942879,44.9382901,-93.3694614,273.13922
33467053,44.96928,-93.369459,277.07037
33362800,44.7943199,-93.3694524,247.48601
33551209,44.9705261,-93.3694379,271.09668
34392615,44.869186,-93.3694353,258.46616
34552275,44.9700387,-93.3694348,274.05591
33550501,44.901295,-93.369423,275.77988
33465546,44.981831,-93.369423,271.78787
188040718,44.7530005,-93.3694008,276.0025
34512060,44.9702855,-93.3693843,272.37668
33631915,44.9368913,-93.3693805,271.672
33419882,44.929291,-93.36937,276.51843
33312904,44.9177037,-93.3693464,272.36996
34511832,44.8676075,-93.3693145,256.22961
3405478858,44.9391625,-93.3693068,271.91495
34162043,44.883553,-93.369286,266.02158
34497533,44.9021,-93.369286,279.11804
33378237,44.913422,-93.369225,275.24234
5649699434,44.7468456,-93.3692147,272.79147
34509152,44.9171918,-93.3691987,274.66028
33314313,44.876419,-93.369194,280.12961
567258430,44.97098,-93.36919,272.04813
33307767,44.893505,-93.369171,268.6268
188064049,44.7579845,-93.3691685,273.0582
33545882,44.8996543,-93.3691609,271.22998
188055283,44.7487398,-93.3691433,273.57193
4576885319,44.7494501,-93.3691336,276.96683
188052035,44.7499955,-93.3691262,277.70685
33726226,44.999207,-93.369118,268.86725
33418523,44.9301474,-93.3690986,274.84738
4571867621,44.8868338,-93.3690795,266.03598
33526087,44.975784,-93.369049,268.5
3405473583,44.9373694,-93.3690471,270.672
5649699437,44.7470895,-93.3690262,273.29147
188047707,44.7772424,-93.3690222,219.37823
1550464931,44.8079035,-93.3690129,249.14427
188062671,44.7598792,-93.3690062,270.95184
33419326,45.0035572,-93.3690022,276.03265
5649699433,44.7468364,-93.368995,273.19147
2033942735,44.9373321,-93.3689857,270.672
34646141,44.941196,-93.368965,277.84021
2033942728,44.9369813,-93.3689636,271.57199
6134367598,44.7970511,-93.3689554,250.27498
3405473578,44.9372932,-93.3689429,270.392
33526214,44.909328,-93.368935,272.14105
34565631,44.885074,-93.368931,260.78677
3405473562,44.9370396,-93.3689143,271.272
4571867614,44.8846553,-93.3689114,261.56509
33525862,44.9782193,-93.3689113,269.52716
33523747,44.905597,-93.368911,275.30402
33639412,44.7983193,-93.3688892,249.37471
4571867603,44.8844948,-93.3688806,262.62509
33423035,44.891583,-93.3688662,264.5831
33423276,44.8021777,-93.3688584,244.29399
33422999,44.891026,-93.368851,263.72311
33423275,44.803345,-93.368843,245.9989
33295645,44.8884906,-93.3688306,267.4834
188062666,44.7606055,-93.3688243,272.28287
33295647,44.889675,-93.36882,265.9437
34570164,44.884041,-93.368813,264.54156
33307412,44.892966,-93.368809,268.87335
34178689,44.8638104,-93.3687722,256.05319
33464614,44.9836549,-93.3687491,278.16147
34178277,44.920036,-93.368721,274.13037
34370609,44.9821197,-93.3686923,271.11057
6832741907,44.8622809,-93.3686731,256.03412
33493830,44.9844959,-93.3686681,279.20343
188062675,44.7584957,-93.368643,272.34576
4571867609,44.8847262,-93.36864,261.83325
34164852,44.88089,-93.368629,278.21616
34185967,44.880028,-93.368622,280.68698
33841537,44.928776,-93.368614,278.02795
6832741902,44.8621811,-93.3686023,255.93413
33362221,44.878822,-93.368599,281.13266
4571867599,44.8844833,-93.3685835,263.37323
188040721,44.7531407,-93.3685768,277.16766
33362240,44.877556,-93.368576,279.83856
33362207,44.876423,-93.368553,279.85855
34386645,44.811607,-93.3685211,260.79105
1550464835,44.8075299,-93.3685111,248.79868
1550464951,44.8084243,-93.3685095,249.74129
1550465085,44.8080247,-93.368508,249.52129
34397859,44.8079023,-93.3685073,249.43867
33360046,44.941548,-93.368499,279.54086
5330416360,44.7618952,-93.3684859,272.78729
34647119,44.870987,-93.368484,257.60086
34503746,44.881779,-93.368484,275.66739
34198607,44.9596051,-93.3684835,270.78091
34388794,44.962183,-93.368459,276.15543
33362703,44.7952692,-93.3684587,251.2202
34191528,44.863979,-93.3684581,256.34067
3405473571,44.9372034,-93.3684411,271.59952
33348353,44.965344,-93.368439,277.45239
564555515,44.9607887,-93.3684372,276.17224
33845267,44.956703,-93.368385,275.57318
33521108,44.970932,-93.368362,268.86676
33800851,44.954919,-93.368353,278.19214
33522071,44.966923,-93.368339,272.10107
33852583,44.953129,-93.368321,276.69617
34525357,44.9436033,-93.3683081,282.09586
34645958,44.951351,-93.368289,279.04608
33320127,44.949547,-93.368256,281.29636
33320100,44.947755,-93.368225,281.21286
33362228,44.882668,-93.368217,270.84937
33726464,44.96928,-93.368206,275.8699
33319021,44.9459439,-93.3681898,281.81259
33380581,44.939609,-93.368165,278.24753
4571867595,44.8848808,-93.3681268,261.91324
34560616,44.943764,-93.3680836,281.99585
33362225,44.883213,-93.36805,267.62973
34180203,44.883568,-93.367989,266.58884
476272946,44.8874351,-93.3679714,261.41534
33546208,44.901299,-93.3679524,279.25098
34570111,44.8865073,-93.3679508,260.68259
33630113,44.899731,-93.3679505,274.64752
33295527,44.8982379,-93.3679473,277.9642
33545158,44.8995996,-93.3679473,273.66754
33631948,44.9004834,-93.3679466,277.82263
33295600,44.89703,-93.3679445,281.61459
33295609,44.8972212,-93.3679437,281.4346
33827611,44.8988286,-93.3679377,275.08606
34372345,44.902633,-93.3679354,285.35422
33493041,44.902458,-93.3679296,284.83423
567258433,44.9711257,-93.3679283,269.88806
33360048,44.941987,-93.36792,281.42438
33800784,44.86919,-93.367905,255.99985
33307509,44.895702,-93.367905,277.54654
34635603,44.876423,-93.367867,279.59286
1550464884,44.8080196,-93.3678653,250.01472
1550465080,44.8078888,-93.3678652,250.00464
6130183083,44.8662327,-93.3678027,254.27159
1050284236,44.7514461,-93.3677804,273.09839
33382945,44.995847,-93.367759,270.87119
33315149,44.994926,-93.367757,269.51263
33315105,44.994012,-93.367755,267.03564
33419832,44.993084,-93.367753,267.10239
33315229,44.893478,-93.367752,271.38864
33523779,44.913403,-93.367737,277.74017
188056595,44.7522021,-93.3677271,274.53296
33493881,44.981232,-93.367676,273.61197
7241434798,44.9150281,-93.3676745,280.72342
33525746,44.9782232,-93.367661,271.62955
530740497,44.750221,-93.3676413,274.23911
33307499,44.893875,-93.367638,272.12866
33798887,44.975761,-93.367561,268.99756
33841976,44.95918,-93.367557,270.43362
33750457,44.974633,-93.367532,267.93353
34373588,44.8856242,-93.3675186,259.746
34194187,44.913403,-93.36747,279.24017
33350764,44.914101,-93.367447,279.39017
34545730,44.886129,-93.367407,261.06543
33315429,44.9374996,-93.36739,271.71274
678254902,44.9334893,-93.3673535,271.35049
1709372608,44.9388988,-93.3673334,275.34921
33520887,44.940241,-93.36733,280.25372
188055301,44.7604786,-93.3673297,274.95389
188055307,44.7583552,-93.3672891,272.80951
33493171,44.9853559,-93.3672344,280.58594
33520770,44.909717,-93.3672245,272.41998
6781659939,44.9621771,-93.367215,276.56149
678254907,44.9335347,-93.3672129,271.38922
34561783,44.962177,-93.367195,276.56149
33360975,44.880032,-93.367188,276.04883
33348377,44.965338,-93.3671814,273.00348
34190205,44.9659207,-93.3671637,270.01691
34501542,44.982872,-93.367157,279.7168
34649599,44.8754621,-93.3671402,278.36227
5330416350,44.7614516,-93.367137,273.20123
33333828,44.956714,-93.3671325,273.45032
33729143,44.8896689,-93.3671211,266.38617
6781727797,44.9614381,-93.3671155,277.36646
6832741906,44.86281,-93.3671119,252.35907
33741523,44.8627752,-93.3670956,252.52524
33804229,44.958302,-93.367092,272.25839
33827002,44.954928,-93.367083,273.98782
33727273,44.966919,-93.367063,269.48044
33826691,44.953138,-93.367047,278.31619
33320025,44.95136,-93.367011,279.89075
33320024,44.949558,-93.366974,281.98663
33520819,44.942712,-93.366968,281.58493
33320089,44.947767,-93.366938,280.67068
33348139,44.9692798,-93.366906,275.12695
33851106,44.897038,-93.366898,279.28714
34390080,44.9459618,-93.3668915,278.56232
188055311,44.7574142,-93.3668679,272.21851
34511567,44.943821,-93.366859,279.67398
33362196,44.878826,-93.366852,278.25677
33348118,44.9710597,-93.3668097,268.42007
34664167,44.8978144,-93.3668094,277.45435
34546275,44.883171,-93.366776,266.84357
34659334,44.916386,-93.366768,270.71222
33522460,44.9063868,-93.3666979,273.37799
33465687,44.908585,-93.366692,271.70688
34162618,44.884571,-93.366653,263.04102
33350755,44.915005,-93.366653,275.987
33799502,44.904747,-93.366646,280.93585
491892787,44.8597254,-93.3665699,249.46744
34504919,44.9312571,-93.3665685,271.27136
534973910,44.7526836,-93.3665427,273.27524
34566674,44.8842067,-93.366536,263.8132
33737308,44.894291,-93.366455,277.07144
188040735,44.7534089,-93.3664482,270.75006
2080763363,44.8969284,-93.3664225,277.02942
34658880,44.897179,-93.366379,276.84943
33359678,44.940962,-93.366379,281.97614
33525684,44.913387,-93.366341,283.95718
33728541,44.887975,-93.3663036,262.5408
544530089,44.9438253,-93.3662513,279.01172
5215085459,44.7604179,-93.3662339,273.39276
6832741905,44.8631175,-93.3662039,251.56241
34498808,44.864578,-93.366165,254.09335
6832741904,44.8630108,-93.3661578,251.6024
6141591905,44.8787923,-93.3660769,272.8237
34499274,44.8909209,-93.3660222,283.33044
33520814,44.943443,-93.366013,279.8349
34389009,44.885826,-93.365959,259.12607
